source_osm,target_osm,street_name,capacity,u_lat,u_lon,v_lat,v_lon
1918039877,1918039896,East Houston Street,1800,40.7236015,-73.9910751,40.7233719,-73.9902968
1918039877,42432083,Chrystie Street,1000,40.7236015,-73.9910751,40.7224213,-73.9916699
1918039880,42457319,Crosby Street,200,40.7251622,-73.9958807,40.725276,-73.9957848
1918039880,1918039897,East Houston Street,1800,40.7251622,-73.9958807,40.7250344,-73.9953692
1918039896,42451665,Forsyth Street,200,40.7233719,-73.9902968,40.7234794,-73.9902426
1918039896,1918039876,East Houston Street,1800,40.7233719,-73.9902968,40.7231118,-73.989434
1918039897,42445511,Lafayette Street,1800,40.7250344,-73.9953692,40.7251518,-73.9952749
1918039897,1918039869,East Houston Street,1800,40.7250344,-73.9953692,40.7248899,-73.9949482
1918039898,42457325,Elizabeth Street,200,40.7243691,-73.9934855,40.7245091,-73.9934284
1918039898,1918039864,East Houston Street,1800,40.7243691,-73.9934855,40.7240936,-73.9926973
1918039901,42432305,Mott Street,200,40.7246266,-73.994208,40.723036,-73.994909
1918039901,1918039898,East Houston Street,1800,40.7246266,-73.994208,40.7243691,-73.9934855
1918039904,1773082410,Bowery,1800,40.7240553,-73.9925739,40.7241972,-73.9925309
1918039904,1918039877,East Houston Street,1800,40.7240553,-73.9925739,40.7236015,-73.9910751
1919595910,1919595921,East Houston Street,1800,40.7216715,-73.9847057,40.7214151,-73.9838696
1919595910,42432073,Suffolk Street,200,40.7216715,-73.9847057,40.7204937,-73.9853164
1919595911,42432066,Ludlow Street,200,40.7224119,-73.9871601,40.7212346,-73.9877644
1919595911,9166033061,East Houston Street,1800,40.7224119,-73.9871601,40.7221638,-73.9863339
1919595912,3783071109,Attorney Street,200,40.7211632,-73.9830269,40.721278,-73.9829678
1919595912,1919595923,East Houston Street,1800,40.7211632,-73.9830269,40.7209056,-73.9821814
1919595914,4332491210,Orchard Street,200,40.7226441,-73.9879176,40.7227585,-73.9878608
1919595914,1919595911,East Houston Street,1800,40.7226441,-73.9879176,40.7224119,-73.9871601
1919595915,1918039880,East Houston Street,1800,40.7253844,-73.9968134,40.7251622,-73.9958807
1919595915,42428444,Broadway,1000,40.7253844,-73.9968134,40.724235,-73.997785
1919595917,5799117244,Greene Street,200,40.726118,-73.998407,40.7262337,-73.9983091
1919595917,1919595925,West Houston Street,1800,40.726118,-73.998407,40.7257539,-73.9976695
1919595918,42436784,Thompson Street,200,40.7272378,-74.0006749,40.7261202,-74.0015958
1919595918,5799117240,West Houston Street,1800,40.7272378,-74.0006749,40.726888,-73.9999665
1919595921,42440401,Avenue B,600,40.7214151,-73.9838696,40.7215294,-73.9837985
1919595921,1919595912,East Houston Street,1800,40.7214151,-73.9838696,40.7211632,-73.9830269
1919595922,42427358,Avenue C,1000,40.7207645,-73.9812727,40.7206496,-73.9813453
1919595922,3783071112,East Houston Street,1800,40.7207645,-73.9812727,40.7210194,-73.9821197
1919595922,42453610,Avenue C,1000,40.7207645,-73.9812727,40.7210233,-73.9810829
1919595923,42432078,Ridge Street,200,40.7209056,-73.9821814,40.7197245,-73.9827973
1919595923,42427358,East Houston Street,1800,40.7209056,-73.9821814,40.7206496,-73.9813453
1919595924,42451604,Norfolk Street,200,40.7219214,-73.9855447,40.7220363,-73.9854838
1919595924,1919595910,East Houston Street,1800,40.7219214,-73.9855447,40.7216715,-73.9847057
1919595925,42449576,Mercer Street,200,40.7257539,-73.9976695,40.724632,-73.998585
1919595925,1919595915,West Houston Street,1800,40.7257539,-73.9976695,40.7253844,-73.9968134
1919595926,42433578,Wooster Street,200,40.7264932,-73.9991668,40.725382,-74.000101
1919595926,1919595917,West Houston Street,1800,40.7264932,-73.9991668,40.726118,-73.998407
1919595927,42439533,Sullivan Street,200,40.7276175,-74.0014439,40.7277329,-74.0013516
1919595927,1919595918,West Houston Street,1800,40.7276175,-74.0014439,40.7272378,-74.0006749
1919595928,42450325,MacDougal Street,200,40.7279861,-74.0021905,40.727601,-74.002513
1919595928,1919595927,West Houston Street,1800,40.7279861,-74.0021905,40.7276175,-74.0014439
1934650086,740060236,Unnamed Street,3500,40.7900272,-73.9265913,40.7852025,-73.928919
1989931095,3624790934,East 13th Street,200,40.7262553,-73.9726487,40.726752,-73.973799
1996323622,1061531491,Broadway,1800,40.7778592,-73.9819708,40.7781876,-73.9818922
1996323622,9177424868,West 71st Street,200,40.7778592,-73.9819708,40.7779122,-73.982096
2029349871,595314114,Riverside Drive,200,40.7954481,-73.9757989,40.7959475,-73.97518
2029349871,42431096,West 95th Street,1000,40.7954481,-73.9757989,40.794589,-73.9737051
2054405674,2054405680,Sunken Meadow Loop,200,40.7962629,-73.9180997,40.7963147,-73.9175193
2054405680,2054405674,Sunken Meadow Loop,200,40.7963147,-73.9175193,40.7962629,-73.9180997
2054405680,3843180751,Sunken Meadow Loop,200,40.7963147,-73.9175193,40.7966003,-73.9180395
2054405689,3607948344,Unnamed Street,200,40.7988273,-73.9212178,40.7987505,-73.9212861
2054405689,7937558690,Bronx Shore Road,200,40.7988273,-73.9212178,40.7992407,-73.9216636
2059304025,7106818626,86th Street Transverse,1000,40.7849459,-73.9682769,40.7852965,-73.9693444
2059304025,42433927,86th Street Transverse,1000,40.7849459,-73.9682769,40.7813573,-73.9624476
2061592973,42430749,West End Avenue,1000,40.7722404,-73.9899959,40.7716133,-73.9904508
2061592973,42421985,West End Avenue,1000,40.7722404,-73.9899959,40.7728633,-73.9895402
2061592973,4682935365,West 60th Street,200,40.7722404,-73.9899959,40.7726974,-73.9910498
2075592658,42432223,Amsterdam Avenue,1000,40.8392951,-73.9373385,40.8394631,-73.9372062
2075592658,42432226,West 167th Street,200,40.8392951,-73.9373385,40.8398976,-73.9388015
2075592658,42442703,Amsterdam Avenue,1000,40.8392951,-73.9373385,40.8386821,-73.9377692
2093008357,42432785,Nagle Avenue,1800,40.8615058,-73.924849,40.8615543,-73.9247102
2093008357,6882378422,Fort George Hill,1000,40.8615058,-73.924849,40.8610468,-73.9249627
2099150501,42429552,West 120th Street,200,40.80389,-73.9461817,40.8032304,-73.9446222
2140997997,12994121393,West 154th Street,200,40.8275879,-73.9357772,40.827642,-73.9358292
2140997997,589927943,Macombs Place,1000,40.8275879,-73.9357772,40.8275839,-73.935321
2140997998,13320112971,Unnamed Street,200,40.8280388,-73.9348611,40.8281103,-73.9348029
2140997998,42434935,Macombs Place,1800,40.8280388,-73.9348611,40.8279826,-73.9350182
2141002590,42439929,Adam Clayton Powell Jr. Boulevard,1800,40.8258024,-73.9361454,40.8254654,-73.9363928
2141002593,5916527828,Unnamed Street,200,40.8260626,-73.9358564,40.8260123,-73.9357392
2141002593,2141002590,Adam Clayton Powell Jr. Boulevard,600,40.8260626,-73.9358564,40.8258024,-73.9361454
2141002593,589927878,Adam Clayton Powell Jr. Boulevard,600,40.8260626,-73.9358564,40.8282929,-73.9352023
2141026491,2141026538,Adam Clayton Powell Jr. Boulevard,1800,40.807009,-73.9496555,40.8076346,-73.9491964
2141026491,3099327968,West 122nd Street,200,40.807009,-73.9496555,40.8058736,-73.9469805
2141026492,3099327966,West 118th Street,200,40.8044957,-73.9514846,40.8033718,-73.9488235
2141026492,2141026504,Adam Clayton Powell Jr. Boulevard,1800,40.8044957,-73.9514846,40.8051196,-73.9510272
2141026493,42436728,West 127th Street,200,40.8102335,-73.9472988,40.8103039,-73.9474622
2141026493,2141026524,Adam Clayton Powell Jr. Boulevard,1800,40.8102335,-73.9472988,40.8108572,-73.9468491
2141026494,3099327940,West 134th Street,200,40.8146014,-73.9441122,40.8134711,-73.9414254
2141026494,2141026532,Adam Clayton Powell Jr. Boulevard,1800,40.8146014,-73.9441122,40.8152726,-73.9436204
2141026495,42439924,West 147th Street,200,40.8228991,-73.9380514,40.8229671,-73.9382108
2141026495,2141026548,Adam Clayton Powell Jr. Boulevard,1800,40.8228991,-73.9380514,40.8235315,-73.9375898
2141026496,2141026518,Adam Clayton Powell Jr. Boulevard,1800,40.8209346,-73.9394886,40.8216091,-73.9389915
2141026496,4207863943,West 144th Street,200,40.8209346,-73.9394886,40.8198059,-73.9367953
2141026497,2141026510,Adam Clayton Powell Jr. Boulevard,1800,40.8057431,-73.950577,40.8063799,-73.9501152
2141026497,3099327962,West 120th Street,200,40.8057431,-73.950577,40.8046223,-73.9478956
2141026498,42439849,West 117th Street,1000,40.8038654,-73.951949,40.8039345,-73.9521121
2141026498,2141026492,Adam Clayton Powell Jr. Boulevard,1800,40.8038654,-73.951949,40.8044957,-73.9514846
2141026499,42433743,Central Park North,1000,40.7994068,-73.9552205,40.7994668,-73.955363
2141026499,2141026500,Adam Clayton Powell Jr. Boulevard,1800,40.7994068,-73.9552205,40.8000053,-73.9547684
2141026499,3099327964,West 110th Street,1000,40.7994068,-73.9552205,40.7982754,-73.9525303
2141026500,42446728,West 111th Street,200,40.8000053,-73.9547684,40.8000749,-73.9549272
2141026500,2141026525,Adam Clayton Powell Jr. Boulevard,1800,40.8000053,-73.9547684,40.8006259,-73.9543146
2141026501,42439864,West 126th Street,200,40.8096148,-73.9477655,40.8096859,-73.9479237
2141026501,2141026493,Adam Clayton Powell Jr. Boulevard,1800,40.8096148,-73.9477655,40.8102335,-73.9472988
2141026502,42439905,West 143rd Street,200,40.8203089,-73.9399427,40.8203792,-73.9401037
2141026502,2141026496,Adam Clayton Powell Jr. Boulevard,1800,40.8203089,-73.9399427,40.8209346,-73.9394886
2141026503,42439861,West 125th Street,1800,40.8089395,-73.9482476,40.8090058,-73.9484034
2141026503,2141026501,Adam Clayton Powell Jr. Boulevard,1800,40.8089395,-73.9482476,40.8096148,-73.9477655
2141026503,3099326120,West 125th Street,1800,40.8089395,-73.9482476,40.8078108,-73.9455708
2141026504,42439852,West 119th Street,200,40.8051196,-73.9510272,40.8051892,-73.9511928
2141026504,2141026497,Adam Clayton Powell Jr. Boulevard,1800,40.8051196,-73.9510272,40.8057431,-73.950577
2141026505,42439897,West 139th Street,200,40.8178179,-73.9417633,40.8178879,-73.941924
2141026505,2141026520,Adam Clayton Powell Jr. Boulevard,1800,40.8178179,-73.9417633,40.818438,-73.9413096
2141026506,42432889,West 116th Street,600,40.8031843,-73.9524444,40.8032537,-73.952608
2141026506,2141026498,Adam Clayton Powell Jr. Boulevard,1800,40.8031843,-73.9524444,40.8038654,-73.951949
2141026506,3099327952,West 116th Street,600,40.8031843,-73.9524444,40.8020733,-73.9497548
2141026507,3099327961,West 136th Street,200,40.8159452,-73.9431299,40.8148176,-73.9404415
2141026507,2141026540,Adam Clayton Powell Jr. Boulevard,1800,40.8159452,-73.9431299,40.81656,-73.942676
2141026508,42439873,West 129th Street,200,40.811481,-73.9463951,40.811546,-73.9465492
2141026508,2141026513,Adam Clayton Powell Jr. Boulevard,1800,40.811481,-73.9463951,40.8121043,-73.9459364
2141026509,42434306,West 149th Street,200,40.8241529,-73.937135,40.8242206,-73.9373
2141026509,2141026522,Adam Clayton Powell Jr. Boulevard,1800,40.8241529,-73.937135,40.8247731,-73.936687
2141026510,42439855,West 121st Street,200,40.8063799,-73.9501152,40.8064478,-73.9502721
2141026510,2141026491,Adam Clayton Powell Jr. Boulevard,1800,40.8063799,-73.9501152,40.807009,-73.9496555
2141026511,2141026503,Adam Clayton Powell Jr. Boulevard,1800,40.8082629,-73.9487406,40.8089395,-73.9482476
2141026511,3099326118,West 124th Street,200,40.8082629,-73.9487406,40.8071315,-73.9460569
2141026513,3099327945,West 130th Street,200,40.8121043,-73.9459364,40.8109749,-73.9432528
2141026513,2141026551,Adam Clayton Powell Jr. Boulevard,1800,40.8121043,-73.9459364,40.8127308,-73.9454761
2141026514,42439899,West 141st Street,200,40.8190607,-73.9408456,40.8191327,-73.9410141
2141026514,2141026536,Adam Clayton Powell Jr. Boulevard,1800,40.8190607,-73.9408456,40.8196887,-73.9403912
2141026515,42434111,West 133rd Street,200,40.8139768,-73.9445691,40.8140459,-73.9447305
2141026515,2141026494,Adam Clayton Powell Jr. Boulevard,1800,40.8139768,-73.9445691,40.8146014,-73.9441122
2141026516,2141002593,Adam Clayton Powell Jr. Boulevard,600,40.8255672,-73.9361135,40.8260626,-73.9358564
2141026516,5916527828,Adam Clayton Powell Jr. Boulevard,1800,40.8255672,-73.9361135,40.8260123,-73.9357392
2141026518,42434246,West 145th Street,1000,40.8216091,-73.9389915,40.8216757,-73.9391536
2141026518,2141026521,Adam Clayton Powell Jr. Boulevard,1800,40.8216091,-73.9389915,40.8222778,-73.938504
2141026518,42432659,West 145th Street,1000,40.8216091,-73.9389915,40.8204475,-73.9362503
2141026520,42433779,West 140th Street,200,40.818438,-73.9413096,40.8173165,-73.9386193
2141026520,2141026514,Adam Clayton Powell Jr. Boulevard,1800,40.818438,-73.9413096,40.8190607,-73.9408456
2141026521,42432665,West 146th Street,200,40.8222778,-73.938504,40.8211204,-73.9357506
2141026521,2141026495,Adam Clayton Powell Jr. Boulevard,1800,40.8222778,-73.938504,40.8228991,-73.9380514
2141026522,9150629570,Adam Clayton Powell Jr. Boulevard,1800,40.8247731,-73.936687,40.825397,-73.9362364
2141026523,2141026546,Adam Clayton Powell Jr. Boulevard,1800,40.8018838,-73.9533927,40.8025132,-73.9529374
2141026523,42433165,West 114th Street,200,40.8018838,-73.9533927,40.8015271,-73.9525498
2141026524,3099327970,West 128th Street,200,40.8108572,-73.9468491,40.8097268,-73.9441642
2141026524,2141026508,Adam Clayton Powell Jr. Boulevard,1800,40.8108572,-73.9468491,40.811481,-73.9463951
2141026525,42433163,West 112th Street,200,40.8006259,-73.9543146,40.7998583,-73.9524733
2141026525,2141026544,Adam Clayton Powell Jr. Boulevard,1800,40.8006259,-73.9543146,40.8012531,-73.9538486
2141026532,42439887,West 135th Street,600,40.8152726,-73.9436204,40.81534,-73.9437801
2141026532,2141026507,Adam Clayton Powell Jr. Boulevard,1800,40.8152726,-73.9436204,40.8159452,-73.9431299
2141026532,3099327955,West 135th Street,600,40.8152726,-73.9436204,40.814145,-73.9409348
2141026534,3099326124,West 132nd Street,200,40.8133573,-73.9450192,40.8122349,-73.9423303
2141026534,2141026515,Adam Clayton Powell Jr. Boulevard,1800,40.8133573,-73.9450192,40.8139768,-73.9445691
2141026536,42438275,West 142nd Street,200,40.8196887,-73.9403912,40.8185482,-73.9377219
2141026536,2141026502,Adam Clayton Powell Jr. Boulevard,1800,40.8196887,-73.9403912,40.8203089,-73.9399427
2141026538,42438913,West 123rd Street,200,40.8076346,-73.9491964,40.8077005,-73.9493541
2141026538,2141026511,Adam Clayton Powell Jr. Boulevard,1800,40.8076346,-73.9491964,40.8082629,-73.9487406
2141026540,42439894,West 137th Street,200,40.81656,-73.942676,40.8166299,-73.9428389
2141026540,2141026542,Adam Clayton Powell Jr. Boulevard,1800,40.81656,-73.942676,40.8171915,-73.9422181
2141026542,2141026505,Adam Clayton Powell Jr. Boulevard,1800,40.8171915,-73.9422181,40.8178179,-73.9417633
2141026542,3099327976,West 138th Street,200,40.8171915,-73.9422181,40.8160584,-73.9395348
2141026544,42431203,West 113th Street,200,40.8012531,-73.9538486,40.801325,-73.9540205
2141026544,2141026523,Adam Clayton Powell Jr. Boulevard,1800,40.8012531,-73.9538486,40.8018838,-73.9533927
2141026546,42446775,West 115th Street,200,40.8025132,-73.9529374,40.8025813,-73.9530992
2141026546,1705982030,Adam Clayton Powell Jr. Boulevard,1800,40.8025132,-73.9529374,40.8028555,-73.952687
2141026548,2141026509,Adam Clayton Powell Jr. Boulevard,1800,40.8235315,-73.9375898,40.8241529,-73.937135
2141026551,42438240,West 131st Street,200,40.8127308,-73.9454761,40.8127932,-73.9456451
2141026551,2141026534,Adam Clayton Powell Jr. Boulevard,1800,40.8127308,-73.9454761,40.8133573,-73.9450192
2298803426,3037153849,East River Lane,200,40.7829311,-73.9314841,40.7849334,-73.9351368
2298803426,2298803428,East River Lane,200,40.7829311,-73.9314841,40.7829307,-73.9308953
2298803428,2298803471,Wards Meadow Loop,200,40.7829307,-73.9308953,40.7841865,-73.9266152
2298803471,2298803501,Wards Meadow Loop,200,40.7841865,-73.9266152,40.7842406,-73.9270236
2298803471,2298803502,Wards Meadow Loop,200,40.7841865,-73.9266152,40.7844909,-73.9268059
2298803479,2298803428,Wards Meadow Loop,200,40.7833574,-73.9310461,40.7829307,-73.9308953
2298803479,2298803426,East River Lane,200,40.7833574,-73.9310461,40.7829311,-73.9314841
2298803501,2298803479,Wards Meadow Loop,200,40.7842406,-73.9270236,40.7833574,-73.9310461
2298803502,1242159743,Wards Meadow Loop,200,40.7844909,-73.9268059,40.7845688,-73.9268537
2298803502,2298803501,Wards Meadow Loop,200,40.7844909,-73.9268059,40.7842406,-73.9270236
2302133933,42456555,East 25th Street,200,40.7408008,-73.9838155,40.7414523,-73.9853699
2302133933,42436582,Lexington Avenue,1000,40.7408008,-73.9838155,40.7401771,-73.9842672
2324482224,42455181,East 8th Street,200,40.725685,-73.980768,40.7246931,-73.9784069
2324482224,42449027,Avenue B,600,40.725685,-73.980768,40.726281,-73.980333
2324482224,42434226,Avenue B,600,40.725685,-73.980768,40.725073,-73.981211
2348991703,12153915853,12th Avenue,3500,40.7693487,-73.9950694,40.7680917,-73.9959717
2383895311,10128931543,12th Avenue,200,40.8213327,-73.9579208,40.8206298,-73.9584715
2383895311,9094916641,West 135th Street,200,40.8213327,-73.9579208,40.8216922,-73.9586191
2408221645,595462053,George Washington Bridge (lower level),3500,40.8515613,-73.9525431,40.8498372,-73.9435883
2481877063,42437929,Madison Avenue,1000,40.8119775,-73.9360407,40.8120554,-73.9359818
2481877063,589928047,East 135th Street,200,40.8119775,-73.9360407,40.8115152,-73.9349267
2481877071,7541804762,East 135th Street,600,40.8122004,-73.9363359,40.8120958,-73.9360803
2481877071,7541804761,East 135th Street,600,40.8122004,-73.9363359,40.8127563,-73.9376408
2499757467,42428978,Broadway,1800,40.8417297,-73.9394169,40.8411223,-73.9398646
2499757467,42427139,West 169th Street,200,40.8417297,-73.9394169,40.8428216,-73.9420178
2499757469,2499757467,Broadway,1800,40.8420771,-73.9392635,40.8417297,-73.9394169
2499757469,42428984,Broadway,1800,40.8420771,-73.9392635,40.8424468,-73.9392536
2499803004,561035380,West 165th Street,1000,40.8386183,-73.9400452,40.8391601,-73.9410885
2499803004,42433027,West 165th Street,1000,40.8386183,-73.9400452,40.8385135,-73.9398455
2499803004,2499803009,Unnamed Street,200,40.8386183,-73.9400452,40.8386617,-73.9398419
2499803009,42433027,Saint Nicholas Avenue,1000,40.8386617,-73.9398419,40.8385135,-73.9398455
2499803009,42433030,Saint Nicholas Avenue,1000,40.8386617,-73.9398419,40.8395698,-73.9398826
2499803009,2499803004,Unnamed Street,200,40.8386617,-73.9398419,40.8386183,-73.9400452
2499803009,42437326,Unnamed Street,200,40.8386617,-73.9398419,40.8387079,-73.939618
2499827795,595352889,West 165th Street,1000,40.8407273,-73.9441028,40.8408932,-73.9444186
2499827795,42427133,West 165th Street,1000,40.8407273,-73.9441028,40.8401941,-73.9430682
2499827795,60927817,Unnamed Street,200,40.8407273,-73.9441028,40.8414892,-73.9443634
